Department,Gender,Mode,GPA
Computer_Application,Male,Fulltime,1.2
Computer_Application,Male,Fulltime,1.2
Computer_Application,Male,Fulltime,1.2
Computer_Application,Male,Fulltime,1.2
Computer_Application,Male,Parttime,1.2
Computer_Application,Male,Parttime,1.2
Computer_Application,Male,Fulltime,1.2
Computer_Application,Male,Fulltime,1.2
Computer_Application,Male,Fulltime,1.2
Computer_Application,Male,Parttime,1.2
Computer_Application,Male,Fulltime,1.2
Computer_Application,Male,Parttime,1.2
Computer_Application,Female,Fulltime,1.2
Computer_Multimedia,Male,Fulltime,1.2
Computer_Networking_and_Security,Male,Fulltime,1.2
Computer_Networking_and_Security,Male,Fulltime,1.2
Electrical_and_Electronics,Male,Fulltime,1.2
Civil_Engineering,Male,Fulltime,1.2
Civil_Engineering,Male,Fulltime,1.2
Business_Administration,Male,Parttime,1.2
Business_Administration,Male,Parttime,1.2
Banking_and_Finance,Male,Fulltime,1.2
Banking_and_Finance,Male,Fulltime,1.2
Medicine_and_General_Surgery,Female,Fulltime,1.3
Medicine_and_General_Surgery,Male,Fulltime,1.3
Medicine_and_General_Surgery,Female,Fulltime,1.3
Nursing,Female,Fulltime,1.3
Nursing,Female,Fulltime,1.3
Medical_Laboratory_Science,Male,Fulltime,1.3
Medical_Laboratory_Science,Female,Fulltime,1.3
Medical_Laboratory_Science,Male,Fulltime,1.3
Medical_Laboratory_Science,Male,Fulltime,1.3
Public_Health,Female,Fulltime,1.3
Public_Health,Male,Fulltime,1.3
Public_Health,Male,Fulltime,1.3
Midwifery,Female,Fulltime,1.3
Midwifery,Female,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Female,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Female,Fulltime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Female,Parttime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Female,Fulltime,1.3
Computer_Application,Male,Fulltime,1.3
Computer_Application,Male,Parttime,1.3
Computer_Networking_and_Security,Male,Fulltime,1.3
Computer_Networking_and_Security,Male,Fulltime,1.3
Computer_Networking_and_Security,Female,Fulltime,1.3
Civil_Engineering,Male,Fulltime,1.3
Civil_Engineering,Male,Fulltime,1.3
Civil_Engineering,Male,Fulltime,1.3
Business_Administration,Male,Parttime,1.3
Business_Administration,Male,Parttime,1.3
Business_Administration,Female,Fulltime,1.3
Accounting_and_Finance,Male,Fulltime,1.3
Banking_and_Finance,Female,Fulltime,1.3
Economics,Female,Fulltime,1.3
Medicine_and_General_Surgery,Male,Fulltime,1.4
Medicine_and_General_Surgery,Male,Fulltime,1.4
Medicine_and_General_Surgery,Male,Fulltime,1.4
Medicine_and_General_Surgery,Male,Fulltime,1.4
Medicine_and_General_Surgery,Male,Fulltime,1.4
Nursing,Female,Fulltime,1.4
Nursing,Male,Fulltime,1.4
Nursing,Male,Fulltime,1.4
Medical_Laboratory_Science,Female,Fulltime,1.4
Medical_Laboratory_Science,Male,Fulltime,1.4
Medical_Laboratory_Science,Male,Fulltime,1.4
Medical_Laboratory_Science,Female,Fulltime,1.4
Medical_Laboratory_Science,Female,Fulltime,1.4
Medical_Laboratory_Science,Female,Fulltime,1.4
Medical_Laboratory_Science,Male,Fulltime,1.4
Medical_Laboratory_Science,Male,Fulltime,1.4
Public_Health,Female,Fulltime,1.4
Public_Health,Male,Fulltime,1.4
Midwifery,Female,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Female,Fulltime,1.4
Computer_Application,Female,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Female,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Female,Parttime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Female,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Female,Parttime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Female,Fulltime,1.4
Computer_Application,Female,Fulltime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Female,Parttime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Application,Female,Parttime,1.4
Computer_Application,Male,Parttime,1.4
Computer_Application,Male,Fulltime,1.4
Computer_Multimedia,Female,Fulltime,1.4
Computer_Multimedia,Male,Fulltime,1.4
Computer_Networking_and_Security,Male,Fulltime,1.4
Computer_Networking_and_Security,Male,Fulltime,1.4
Civil_Engineering,Male,Fulltime,1.4
Civil_Engineering,Male,Fulltime,1.4
Business_Administration,Male,Fulltime,1.4
Accounting_and_Finance,Male,Fulltime,1.4
Banking_and_Finance,Male,Fulltime,1.4
Banking_and_Finance,Male,Fulltime,1.4
Medicine_and_General_Surgery,Male,Fulltime,1.5
Medicine_and_General_Surgery,Male,Fulltime,1.5
Medicine_and_General_Surgery,Male,Fulltime,1.5
Medicine_and_General_Surgery,Male,Fulltime,1.5
Nursing,Female,Fulltime,1.5
Nursing,Female,Fulltime,1.5
Medical_Laboratory_Science,Female,Fulltime,1.5
Public_Health,Male,Fulltime,1.5
Public_Health,Male,Fulltime,1.5
Pharmacology,Male,Parttime,1.5
Pharmacology,Female,Parttime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Female,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Female,Fulltime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Parttime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Application,Male,Fulltime,1.5
Computer_Networking_and_Security,Male,Fulltime,1.5
Computer_Networking_and_Security,Male,Fulltime,1.5
Electrical_and_Electronics,Male,Fulltime,1.5
Business_Administration,Male,Parttime,1.5
Business_Administration,Male,Fulltime,1.5
Accounting_and_Finance,Male,Fulltime,1.5
Public_Administration,Male,Fulltime,1.5
Public_Administration,Female,Fulltime,1.5
Economics,Male,Fulltime,1.5
Medicine_and_General_Surgery,Male,Fulltime,1.6
Medicine_and_General_Surgery,Female,Fulltime,1.6
Medicine_and_General_Surgery,Female,Fulltime,1.6
Medicine_and_General_Surgery,Male,Fulltime,1.6
Medicine_and_General_Surgery,Female,Fulltime,1.6
Medicine_and_General_Surgery,Male,Fulltime,1.6
Medicine_and_General_Surgery,Male,Fulltime,1.6
Nursing,Female,Fulltime,1.6
Nursing,Female,Fulltime,1.6
Medical_Laboratory_Science,Female,Fulltime,1.6
Medical_Laboratory_Science,Male,Fulltime,1.6
Medical_Laboratory_Science,Male,Fulltime,1.6
Medical_Laboratory_Science,Female,Fulltime,1.6
Public_Health,Male,Fulltime,1.6
Pharmacology,Male,Parttime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Female,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Female,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Female,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Female,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Female,Parttime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Parttime,1.6
Computer_Application,Male,Fulltime,1.6
Computer_Application,Male,Fulltime,1.6
Civil_Engineering,Male,Fulltime,1.6
Business_Administration,Male,Parttime,1.6
Accounting_and_Finance,Male,Fulltime,1.6
Accounting_and_Finance,Male,Fulltime,1.6
Public_Administration,Female,Fulltime,1.6
Banking_and_Finance,Female,Fulltime,1.6
Medicine_and_General_Surgery,Male,Fulltime,1.7
Medicine_and_General_Surgery,Male,Fulltime,1.7
Medicine_and_General_Surgery,Male,Fulltime,1.7
Medicine_and_General_Surgery,Male,Fulltime,1.7
Medicine_and_General_Surgery,Female,Fulltime,1.7
Medical_Laboratory_Science,Male,Fulltime,1.7
Public_Health,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Female,Fulltime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Female,Parttime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Female,Fulltime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Female,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Female,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Parttime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Application,Male,Fulltime,1.7
Computer_Networking_and_Security,Male,Fulltime,1.7
Computer_Networking_and_Security,Male,Fulltime,1.7
Computer_Networking_and_Security,Male,Fulltime,1.7
Computer_Networking_and_Security,Female,Fulltime,1.7
Civil_Engineering,Male,Fulltime,1.7
Business_Administration,Male,Parttime,1.7
Business_Administration,Male,Fulltime,1.7
Public_Administration,Male,Fulltime,1.7
Banking_and_Finance,Male,Fulltime,1.7
Banking_and_Finance,Female,Fulltime,1.7
Medicine_and_General_Surgery,Male,Fulltime,1.8
Nursing,Female,Fulltime,1.8
Medical_Laboratory_Science,Female,Fulltime,1.8
Medical_Laboratory_Science,Female,Fulltime,1.8
Public_Health,Female,Fulltime,1.8
Midwifery,Female,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Female,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Female,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Female,Fulltime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Application,Female,Parttime,1.8
Computer_Application,Female,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Female,Fulltime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Fulltime,1.8
Computer_Application,Male,Parttime,1.8
Computer_Networking_and_Security,Male,Fulltime,1.8
Civil_Engineering,Male,Fulltime,1.8
Business_Administration,Male,Fulltime,1.8
Business_Administration,Male,Fulltime,1.8
Accounting_and_Finance,Male,Fulltime,1.8
Accounting_and_Finance,Male,Fulltime,1.8
Public_Administration,Male,Parttime,1.8
Economics,Male,Fulltime,1.8
Medicine_and_General_Surgery,Female,Fulltime,1.9
Nursing,Female,Fulltime,1.9
Nursing,Female,Fulltime,1.9
Medical_Laboratory_Science,Male,Fulltime,1.9
Medical_Laboratory_Science,Male,Fulltime,1.9
Medical_Laboratory_Science,Female,Fulltime,1.9
Medical_Laboratory_Science,Female,Fulltime,1.9
Computer_Application,Male,Fulltime,1.9
Computer_Application,Male,Parttime,1.9
Computer_Application,Male,Parttime,1.9
Computer_Application,Male,Fulltime,1.9
Computer_Application,Male,Parttime,1.9
Computer_Application,Male,Parttime,1.9
Computer_Application,Male,Parttime,1.9
Computer_Application,Male,Fulltime,1.9
Computer_Application,Male,Fulltime,1.9
Computer_Application,Male,Parttime,1.9
Computer_Application,Male,Parttime,1.9
Computer_Application,Male,Parttime,1.9
Computer_Application,Male,Fulltime,1.9
Computer_Application,Male,Fulltime,1.9
Computer_Application,Male,Fulltime,1.9
Computer_Application,Male,Parttime,1.9
Computer_Application,Male,Parttime,1.9
Computer_Application,Male,Fulltime,1.9
Computer_Application,Male,Fulltime,1.9
Computer_Application,Male,Fulltime,1.9
Electrical_and_Electronics,Male,Fulltime,1.9
Civil_Engineering,Male,Fulltime,1.9
Civil_Engineering,Male,Fulltime,1.9
Business_Administration,Male,Fulltime,1.9
Accounting_and_Finance,Male,Fulltime,1.9
Accounting_and_Finance,Male,Fulltime,1.9
Medicine_and_General_Surgery,Male,Fulltime,2
Medicine_and_General_Surgery,Female,Fulltime,2
Medicine_and_General_Surgery,Male,Fulltime,2
Medical_Laboratory_Science,Female,Fulltime,2
Public_Health,Female,Fulltime,2
Public_Health,Female,Fulltime,2
Midwifery,Female,Fulltime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Male,Parttime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Male,Parttime,2
Computer_Application,Male,Parttime,2
Computer_Application,Female,Fulltime,2
Computer_Application,Male,Parttime,2
Computer_Application,Male,Parttime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Female,Fulltime,2
Computer_Application,Male,Parttime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Male,Fulltime,2
Computer_Application,Female,Fulltime,2
Computer_Application,Male,Fulltime,2
Electrical_and_Electronics,Male,Fulltime,2
Civil_Engineering,Male,Fulltime,2
Civil_Engineering,Male,Fulltime,2
Civil_Engineering,Male,Fulltime,2
Civil_Engineering,Male,Fulltime,2
Business_Administration,Male,Fulltime,2
Business_Administration,Male,Fulltime,2
Accounting_and_Finance,Male,Fulltime,2
Accounting_and_Finance,Male,Fulltime,2
Banking_and_Finance,Male,Fulltime,2
Medicine_and_General_Surgery,Female,Fulltime,2.1
Medicine_and_General_Surgery,Male,Fulltime,2.1
Medicine_and_General_Surgery,Male,Fulltime,2.1
Medicine_and_General_Surgery,Male,Fulltime,2.1
Medicine_and_General_Surgery,Male,Fulltime,2.1
Nursing,Female,Fulltime,2.1
Pharmacology,Female,Parttime,2.1
Midwifery,Female,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Female,Fulltime,2.1
Computer_Application,Female,Fulltime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Parttime,2.1
Computer_Application,Male,Fulltime,2.1
Computer_Application,Male,Fulltime,2.1
Civil_Engineering,Male,Fulltime,2.1
Business_Administration,Female,Fulltime,2.1
Business_Administration,Male,Fulltime,2.1
Business_Administration,Male,Parttime,2.1
Accounting_and_Finance,Male,Fulltime,2.1
Banking_and_Finance,Male,Fulltime,2.1
Medicine_and_General_Surgery,Male,Fulltime,2.2
Medicine_and_General_Surgery,Male,Fulltime,2.2
Medicine_and_General_Surgery,Male,Fulltime,2.2
Medicine_and_General_Surgery,Male,Fulltime,2.2
Medicine_and_General_Surgery,Female,Fulltime,2.2
Public_Health,Female,Fulltime,2.2
Midwifery,Female,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Parttime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Male,Parttime,2.2
Computer_Application,Male,Parttime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Application,Female,Parttime,2.2
Computer_Application,Female,Fulltime,2.2
Computer_Application,Male,Parttime,2.2
Computer_Application,Male,Parttime,2.2
Computer_Application,Male,Fulltime,2.2
Computer_Networking_and_Security,Male,Fulltime,2.2
Civil_Engineering,Male,Fulltime,2.2
Civil_Engineering,Male,Fulltime,2.2
Business_Administration,Female,Parttime,2.2
Accounting_and_Finance,Male,Fulltime,2.2
Accounting_and_Finance,Male,Fulltime,2.2
Medicine_and_General_Surgery,Male,Fulltime,2.3
Medical_Laboratory_Science,Male,Fulltime,2.3
Medical_Laboratory_Science,Male,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Medical_Laboratory_Science,Female,Fulltime,2.3
Public_Health,Male,Fulltime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Female,Parttime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Computer_Application,Male,Parttime,2.3
Computer_Application,Female,Fulltime,2.3
Computer_Application,Male,Fulltime,2.3
Civil_Engineering,Male,Fulltime,2.3
Civil_Engineering,Male,Fulltime,2.3
Business_Administration,Male,Fulltime,2.3
Banking_and_Finance,Male,Fulltime,2.3
Nursing,Female,Fulltime,2.4
Public_Health,Female,Fulltime,2.4
Pharmacology,Male,Parttime,2.4
Midwifery,Female,Fulltime,2.4
Midwifery,Female,Fulltime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Fulltime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Female,Fulltime,2.4
Computer_Application,Female,Fulltime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Parttime,2.4
Computer_Application,Male,Parttime,2.4
Business_Administration,Female,Fulltime,2.4
Business_Administration,Female,Fulltime,2.4
Accounting_and_Finance,Male,Fulltime,2.4
Medicine_and_General_Surgery,Male,Fulltime,2.5
Medicine_and_General_Surgery,Male,Fulltime,2.5
Medicine_and_General_Surgery,Male,Fulltime,2.5
Public_Health,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Female,Parttime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Parttime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Application,Male,Fulltime,2.5
Computer_Networking_and_Security,Male,Fulltime,2.5
Business_Administration,Male,Fulltime,2.5
Public_Administration,Female,Fulltime,2.5
Medicine_and_General_Surgery,Male,Fulltime,2.6
Public_Health,Female,Fulltime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Female,Fulltime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Fulltime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Parttime,2.6
Computer_Application,Male,Fulltime,2.6
Accounting_and_Finance,Male,Fulltime,2.6
Accounting_and_Finance,Male,Fulltime,2.6
Medical_Laboratory_Science,Male,Fulltime,2.7
Medical_Laboratory_Science,Male,Fulltime,2.7
Computer_Application,Male,Parttime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Application,Male,Fulltime,2.7
Computer_Networking_and_Security,Male,Fulltime,2.7
Electrical_and_Electronics,Male,Fulltime,2.7
Business_Administration,Male,Parttime,2.7
Medical_Laboratory_Science,Female,Fulltime,2.8
Medical_Laboratory_Science,Female,Fulltime,2.8
Midwifery,Female,Fulltime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Female,Parttime,2.8
Computer_Application,Female,Fulltime,2.8
Computer_Application,Male,Fulltime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Male,Parttime,2.8
Computer_Application,Female,Fulltime,2.8
Computer_Application,Female,Fulltime,2.8
Civil_Engineering,Male,Fulltime,2.8
Business_Administration,Male,Fulltime,2.8
